image_path,label,manipulation_type,case_id,suspicious_region,split
manipulated/SD_00333_clone.jpg,manipulated,clone,SD_00333,"[430, 270, 580, 305]",train
authentic/SD_00334_authentic.jpg,authentic,none,SD_00334,,train
manipulated/SD_00334_compression.jpg,manipulated,compression,SD_00334,"[0, 0, 700, 455]",train
authentic/SD_00335_authentic.jpg,authentic,none,SD_00335,,train
manipulated/SD_00335_mixed.jpg,manipulated,mixed,SD_00335,"[45, 100, 650, 250]",train
authentic/SD_00336_authentic.jpg,authentic,none,SD_00336,,train
manipulated/SD_00336_text_change.jpg,manipulated,text_change,SD_00336,"[205, 150, 650, 173]",train
authentic/SD_00337_authentic.jpg,authentic,none,SD_00337,,train
manipulated/SD_00337_photo_change.jpg,manipulated,photo_change,SD_00337,"[45, 100, 165, 250]",train
authentic/SD_00338_authentic.jpg,authentic,none,SD_00338,,validation
manipulated/SD_00338_number_change.jpg,manipulated,number_change,SD_00338,"[205, 188, 650, 211]",validation
authentic/SD_00339_authentic.jpg,authentic,none,SD_00339,,train
manipulated/SD_00339_date_change.jpg,manipulated,date_change,SD_00339,"[205, 264, 650, 287]",train
authentic/SD_00340_authentic.jpg,authentic,none,SD_00340,,train
manipulated/SD_00340_copy_paste.jpg,manipulated,copy_paste,SD_00340,"[205, 140, 500, 175]",train
authentic/SD_00341_authentic.jpg,authentic,none,SD_00341,,train
manipulated/SD_00341_clone.jpg,manipulated,clone,SD_00341,"[430, 270, 580, 305]",train
authentic/SD_00342_authentic.jpg,authentic,none,SD_00342,,train
manipulated/SD_00342_compression.jpg,manipulated,compression,SD_00342,"[0, 0, 700, 455]",train
authentic/SD_00343_authentic.jpg,authentic,none,SD_00343,,train
manipulated/SD_00343_mixed.jpg,manipulated,mixed,SD_00343,"[45, 100, 650, 250]",train
authentic/SD_00344_authentic.jpg,authentic,none,SD_00344,,test
manipulated/SD_00344_text_change.jpg,manipulated,text_change,SD_00344,"[205, 150, 650, 173]",test
authentic/SD_00345_authentic.jpg,authentic,none,SD_00345,,train
manipulated/SD_00345_photo_change.jpg,manipulated,photo_change,SD_00345,"[45, 100, 165, 250]",train
authentic/SD_00346_authentic.jpg,authentic,none,SD_00346,,validation
manipulated/SD_00346_number_change.jpg,manipulated,number_change,SD_00346,"[205, 188, 650, 211]",validation
authentic/SD_00347_authentic.jpg,authentic,none,SD_00347,,train
manipulated/SD_00347_date_change.jpg,manipulated,date_change,SD_00347,"[205, 264, 650, 287]",train
authentic/SD_00348_authentic.jpg,authentic,none,SD_00348,,test
manipulated/SD_00348_copy_paste.jpg,manipulated,copy_paste,SD_00348,"[205, 140, 500, 175]",test
authentic/SD_00349_authentic.jpg,authentic,none,SD_00349,,train
manipulated/SD_00349_clone.jpg,manipulated,clone,SD_00349,"[430, 270, 580, 305]",train
authentic/SD_00350_authentic.jpg,authentic,none,SD_00350,,train
manipulated/SD_00350_compression.jpg,manipulated,compression,SD_00350,"[0, 0, 700, 455]",train
authentic/SD_00351_authentic.jpg,authentic,none,SD_00351,,train
manipulated/SD_00351_mixed.jpg,manipulated,mixed,SD_00351,"[45, 100, 650, 250]",train
authentic/SD_00352_authentic.jpg,authentic,none,SD_00352,,test
manipulated/SD_00352_text_change.jpg,manipulated,text_change,SD_00352,"[205, 150, 650, 173]",test
authentic/SD_00353_authentic.jpg,authentic,none,SD_00353,,train
manipulated/SD_00353_photo_change.jpg,manipulated,photo_change,SD_00353,"[45, 100, 165, 250]",train
authentic/SD_00354_authentic.jpg,authentic,none,SD_00354,,train
manipulated/SD_00354_number_change.jpg,manipulated,number_change,SD_00354,"[205, 188, 650, 211]",train
authentic/SD_00355_authentic.jpg,authentic,none,SD_00355,,train
manipulated/SD_00355_date_change.jpg,manipulated,date_change,SD_00355,"[205, 264, 650, 287]",train
authentic/SD_00356_authentic.jpg,authentic,none,SD_00356,,train
manipulated/SD_00356_copy_paste.jpg,manipulated,copy_paste,SD_00356,"[205, 140, 500, 175]",train
authentic/SD_00357_authentic.jpg,authentic,none,SD_00357,,train
manipulated/SD_00357_clone.jpg,manipulated,clone,SD_00357,"[430, 270, 580, 305]",train
authentic/SD_00358_authentic.jpg,authentic,none,SD_00358,,train
manipulated/SD_00358_compression.jpg,manipulated,compression,SD_00358,"[0, 0, 700, 455]",train
authentic/SD_00359_authentic.jpg,authentic,none,SD_00359,,train
manipulated/SD_00359_mixed.jpg,manipulated,mixed,SD_00359,"[45, 100, 650, 250]",train
authentic/SD_00360_authentic.jpg,authentic,none,SD_00360,,train
manipulated/SD_00360_text_change.jpg,manipulated,text_change,SD_00360,"[205, 150, 650, 173]",train
authentic/SD_00361_authentic.jpg,authentic,none,SD_00361,,train
manipulated/SD_00361_photo_change.jpg,manipulated,photo_change,SD_00361,"[45, 100, 165, 250]",train
authentic/SD_00362_authentic.jpg,authentic,none,SD_00362,,validation
manipulated/SD_00362_number_change.jpg,manipulated,number_change,SD_00362,"[205, 188, 650, 211]",validation
authentic/SD_00363_authentic.jpg,authentic,none,SD_00363,,test
manipulated/SD_00363_date_change.jpg,manipulated,date_change,SD_00363,"[205, 264, 650, 287]",test
authentic/SD_00364_authentic.jpg,authentic,none,SD_00364,,train
manipulated/SD_00364_copy_paste.jpg,manipulated,copy_paste,SD_00364,"[205, 140, 500, 175]",train
authentic/SD_00365_authentic.jpg,authentic,none,SD_00365,,train
manipulated/SD_00365_clone.jpg,manipulated,clone,SD_00365,"[430, 270, 580, 305]",train
authentic/SD_00366_authentic.jpg,authentic,none,SD_00366,,train
manipulated/SD_00366_compression.jpg,manipulated,compression,SD_00366,"[0, 0, 700, 455]",train
authentic/SD_00367_authentic.jpg,authentic,none,SD_00367,,test
manipulated/SD_00367_mixed.jpg,manipulated,mixed,SD_00367,"[45, 100, 650, 250]",test
authentic/SD_00368_authentic.jpg,authentic,none,SD_00368,,train
manipulated/SD_00368_text_change.jpg,manipulated,text_change,SD_00368,"[205, 150, 650, 173]",train
authentic/SD_00369_authentic.jpg,authentic,none,SD_00369,,train
manipulated/SD_00369_photo_change.jpg,manipulated,photo_change,SD_00369,"[45, 100, 165, 250]",train
authentic/SD_00370_authentic.jpg,authentic,none,SD_00370,,test
manipulated/SD_00370_number_change.jpg,manipulated,number_change,SD_00370,"[205, 188, 650, 211]",test
authentic/SD_00371_authentic.jpg,authentic,none,SD_00371,,validation
manipulated/SD_00371_date_change.jpg,manipulated,date_change,SD_00371,"[205, 264, 650, 287]",validation
authentic/SD_00372_authentic.jpg,authentic,none,SD_00372,,train
manipulated/SD_00372_copy_paste.jpg,manipulated,copy_paste,SD_00372,"[205, 140, 500, 175]",train
authentic/SD_00373_authentic.jpg,authentic,none,SD_00373,,test
manipulated/SD_00373_clone.jpg,manipulated,clone,SD_00373,"[430, 270, 580, 305]",test
authentic/SD_00374_authentic.jpg,authentic,none,SD_00374,,train
manipulated/SD_00374_compression.jpg,manipulated,compression,SD_00374,"[0, 0, 700, 455]",train
authentic/SD_00375_authentic.jpg,authentic,none,SD_00375,,train
manipulated/SD_00375_mixed.jpg,manipulated,mixed,SD_00375,"[45, 100, 650, 250]",train
authentic/SD_00376_authentic.jpg,authentic,none,SD_00376,,train
manipulated/SD_00376_text_change.jpg,manipulated,text_change,SD_00376,"[205, 150, 650, 173]",train
authentic/SD_00377_authentic.jpg,authentic,none,SD_00377,,train
manipulated/SD_00377_photo_change.jpg,manipulated,photo_change,SD_00377,"[45, 100, 165, 250]",train
authentic/SD_00378_authentic.jpg,authentic,none,SD_00378,,train
manipulated/SD_00378_number_change.jpg,manipulated,number_change,SD_00378,"[205, 188, 650, 211]",train
authentic/SD_00379_authentic.jpg,authentic,none,SD_00379,,test
manipulated/SD_00379_date_change.jpg,manipulated,date_change,SD_00379,"[205, 264, 650, 287]",test
authentic/SD_00380_authentic.jpg,authentic,none,SD_00380,,train
manipulated/SD_00380_copy_paste.jpg,manipulated,copy_paste,SD_00380,"[205, 140, 500, 175]",train
authentic/SD_00381_authentic.jpg,authentic,none,SD_00381,,train
manipulated/SD_00381_clone.jpg,manipulated,clone,SD_00381,"[430, 270, 580, 305]",train
authentic/SD_00382_authentic.jpg,authentic,none,SD_00382,,validation
manipulated/SD_00382_compression.jpg,manipulated,compression,SD_00382,"[0, 0, 700, 455]",validation
authentic/SD_00383_authentic.jpg,authentic,none,SD_00383,,train
manipulated/SD_00383_mixed.jpg,manipulated,mixed,SD_00383,"[45, 100, 650, 250]",train
authentic/SD_00384_authentic.jpg,authentic,none,SD_00384,,train
manipulated/SD_00384_text_change.jpg,manipulated,text_change,SD_00384,"[205, 150, 650, 173]",train
authentic/SD_00385_authentic.jpg,authentic,none,SD_00385,,train
manipulated/SD_00385_photo_change.jpg,manipulated,photo_change,SD_00385,"[45, 100, 165, 250]",train
authentic/SD_00386_authentic.jpg,authentic,none,SD_00386,,train
manipulated/SD_00386_number_change.jpg,manipulated,number_change,SD_00386,"[205, 188, 650, 211]",train
authentic/SD_00387_authentic.jpg,authentic,none,SD_00387,,test
manipulated/SD_00387_date_change.jpg,manipulated,date_change,SD_00387,"[205, 264, 650, 287]",test
authentic/SD_00388_authentic.jpg,authentic,none,SD_00388,,test
manipulated/SD_00388_copy_paste.jpg,manipulated,copy_paste,SD_00388,"[205, 140, 500, 175]",test
authentic/SD_00389_authentic.jpg,authentic,none,SD_00389,,test
manipulated/SD_00389_clone.jpg,manipulated,clone,SD_00389,"[430, 270, 580, 305]",test
authentic/SD_00390_authentic.jpg,authentic,none,SD_00390,,validation
manipulated/SD_00390_compression.jpg,manipulated,compression,SD_00390,"[0, 0, 700, 455]",validation
authentic/SD_00391_authentic.jpg,authentic,none,SD_00391,,train
manipulated/SD_00391_mixed.jpg,manipulated,mixed,SD_00391,"[45, 100, 650, 250]",train
authentic/SD_00392_authentic.jpg,authentic,none,SD_00392,,train
manipulated/SD_00392_text_change.jpg,manipulated,text_change,SD_00392,"[205, 150, 650, 173]",train
authentic/SD_00393_authentic.jpg,authentic,none,SD_00393,,train
manipulated/SD_00393_photo_change.jpg,manipulated,photo_change,SD_00393,"[45, 100, 165, 250]",train
authentic/SD_00394_authentic.jpg,authentic,none,SD_00394,,validation
manipulated/SD_00394_number_change.jpg,manipulated,number_change,SD_00394,"[205, 188, 650, 211]",validation
authentic/SD_00395_authentic.jpg,authentic,none,SD_00395,,train
manipulated/SD_00395_date_change.jpg,manipulated,date_change,SD_00395,"[205, 264, 650, 287]",train
authentic/SD_00396_authentic.jpg,authentic,none,SD_00396,,train
manipulated/SD_00396_copy_paste.jpg,manipulated,copy_paste,SD_00396,"[205, 140, 500, 175]",train
authentic/SD_00397_authentic.jpg,authentic,none,SD_00397,,train
manipulated/SD_00397_clone.jpg,manipulated,clone,SD_00397,"[430, 270, 580, 305]",train
authentic/SD_00398_authentic.jpg,authentic,none,SD_00398,,train
manipulated/SD_00398_compression.jpg,manipulated,compression,SD_00398,"[0, 0, 700, 455]",train
authentic/SD_00399_authentic.jpg,authentic,none,SD_00399,,train
manipulated/SD_00399_mixed.jpg,manipulated,mixed,SD_00399,"[45, 100, 650, 250]",train
authentic/SD_00400_authentic.jpg,authentic,none,SD_00400,,train
manipulated/SD_00400_text_change.jpg,manipulated,text_change,SD_00400,"[205, 150, 650, 173]",train
authentic/SD_00401_authentic.jpg,authentic,none,SD_00401,,train
manipulated/SD_00401_photo_change.jpg,manipulated,photo_change,SD_00401,"[45, 100, 165, 250]",train
authentic/SD_00402_authentic.jpg,authentic,none,SD_00402,,train
manipulated/SD_00402_number_change.jpg,manipulated,number_change,SD_00402,"[205, 188, 650, 211]",train
authentic/SD_00403_authentic.jpg,authentic,none,SD_00403,,train
manipulated/SD_00403_date_change.jpg,manipulated,date_change,SD_00403,"[205, 264, 650, 287]",train
authentic/SD_00404_authentic.jpg,authentic,none,SD_00404,,train
manipulated/SD_00404_copy_paste.jpg,manipulated,copy_paste,SD_00404,"[205, 140, 500, 175]",train
authentic/SD_00405_authentic.jpg,authentic,none,SD_00405,,test
manipulated/SD_00405_clone.jpg,manipulated,clone,SD_00405,"[430, 270, 580, 305]",test
authentic/SD_00406_authentic.jpg,authentic,none,SD_00406,,train
manipulated/SD_00406_compression.jpg,manipulated,compression,SD_00406,"[0, 0, 700, 455]",train
authentic/SD_00407_authentic.jpg,authentic,none,SD_00407,,train
manipulated/SD_00407_mixed.jpg,manipulated,mixed,SD_00407,"[45, 100, 650, 250]",train
authentic/SD_00408_authentic.jpg,authentic,none,SD_00408,,validation
manipulated/SD_00408_text_change.jpg,manipulated,text_change,SD_00408,"[205, 150, 650, 173]",validation
authentic/SD_00409_authentic.jpg,authentic,none,SD_00409,,train
manipulated/SD_00409_photo_change.jpg,manipulated,photo_change,SD_00409,"[45, 100, 165, 250]",train
authentic/SD_00410_authentic.jpg,authentic,none,SD_00410,,test
manipulated/SD_00410_number_change.jpg,manipulated,number_change,SD_00410,"[205, 188, 650, 211]",test
authentic/SD_00411_authentic.jpg,authentic,none,SD_00411,,train
manipulated/SD_00411_date_change.jpg,manipulated,date_change,SD_00411,"[205, 264, 650, 287]",train
authentic/SD_00412_authentic.jpg,authentic,none,SD_00412,,train
manipulated/SD_00412_copy_paste.jpg,manipulated,copy_paste,SD_00412,"[205, 140, 500, 175]",train
authentic/SD_00413_authentic.jpg,authentic,none,SD_00413,,train
manipulated/SD_00413_clone.jpg,manipulated,clone,SD_00413,"[430, 270, 580, 305]",train
authentic/SD_00414_authentic.jpg,authentic,none,SD_00414,,train
manipulated/SD_00414_compression.jpg,manipulated,compression,SD_00414,"[0, 0, 700, 455]",train
authentic/SD_00415_authentic.jpg,authentic,none,SD_00415,,train
manipulated/SD_00415_mixed.jpg,manipulated,mixed,SD_00415,"[45, 100, 650, 250]",train
authentic/SD_00416_authentic.jpg,authentic,none,SD_00416,,validation
manipulated/SD_00416_text_change.jpg,manipulated,text_change,SD_00416,"[205, 150, 650, 173]",validation
authentic/SD_00417_authentic.jpg,authentic,none,SD_00417,,train
manipulated/SD_00417_photo_change.jpg,manipulated,photo_change,SD_00417,"[45, 100, 165, 250]",train
authentic/SD_00418_authentic.jpg,authentic,none,SD_00418,,train
manipulated/SD_00418_number_change.jpg,manipulated,number_change,SD_00418,"[205, 188, 650, 211]",train
authentic/SD_00419_authentic.jpg,authentic,none,SD_00419,,train
manipulated/SD_00419_date_change.jpg,manipulated,date_change,SD_00419,"[205, 264, 650, 287]",train
authentic/SD_00420_authentic.jpg,authentic,none,SD_00420,,train
manipulated/SD_00420_copy_paste.jpg,manipulated,copy_paste,SD_00420,"[205, 140, 500, 175]",train
authentic/SD_00421_authentic.jpg,authentic,none,SD_00421,,train
manipulated/SD_00421_clone.jpg,manipulated,clone,SD_00421,"[430, 270, 580, 305]",train
authentic/SD_00422_authentic.jpg,authentic,none,SD_00422,,train
manipulated/SD_00422_compression.jpg,manipulated,compression,SD_00422,"[0, 0, 700, 455]",train
authentic/SD_00423_authentic.jpg,authentic,none,SD_00423,,train
manipulated/SD_00423_mixed.jpg,manipulated,mixed,SD_00423,"[45, 100, 650, 250]",train
authentic/SD_00424_authentic.jpg,authentic,none,SD_00424,,train
manipulated/SD_00424_text_change.jpg,manipulated,text_change,SD_00424,"[205, 150, 650, 173]",train
authentic/SD_00425_authentic.jpg,authentic,none,SD_00425,,train
manipulated/SD_00425_photo_change.jpg,manipulated,photo_change,SD_00425,"[45, 100, 165, 250]",train
authentic/SD_00426_authentic.jpg,authentic,none,SD_00426,,train
manipulated/SD_00426_number_change.jpg,manipulated,number_change,SD_00426,"[205, 188, 650, 211]",train
authentic/SD_00427_authentic.jpg,authentic,none,SD_00427,,train
manipulated/SD_00427_date_change.jpg,manipulated,date_change,SD_00427,"[205, 264, 650, 287]",train
authentic/SD_00428_authentic.jpg,authentic,none,SD_00428,,train
manipulated/SD_00428_copy_paste.jpg,manipulated,copy_paste,SD_00428,"[205, 140, 500, 175]",train
authentic/SD_00429_authentic.jpg,authentic,none,SD_00429,,test
manipulated/SD_00429_clone.jpg,manipulated,clone,SD_00429,"[430, 270, 580, 305]",test
authentic/SD_00430_authentic.jpg,authentic,none,SD_00430,,train
manipulated/SD_00430_compression.jpg,manipulated,compression,SD_00430,"[0, 0, 700, 455]",train
authentic/SD_00431_authentic.jpg,authentic,none,SD_00431,,train
manipulated/SD_00431_mixed.jpg,manipulated,mixed,SD_00431,"[45, 100, 650, 250]",train
authentic/SD_00432_authentic.jpg,authentic,none,SD_00432,,test
manipulated/SD_00432_text_change.jpg,manipulated,text_change,SD_00432,"[205, 150, 650, 173]",test
authentic/SD_00433_authentic.jpg,authentic,none,SD_00433,,validation
manipulated/SD_00433_photo_change.jpg,manipulated,photo_change,SD_00433,"[45, 100, 165, 250]",validation
authentic/SD_00434_authentic.jpg,authentic,none,SD_00434,,train
manipulated/SD_00434_number_change.jpg,manipulated,number_change,SD_00434,"[205, 188, 650, 211]",train
authentic/SD_00435_authentic.jpg,authentic,none,SD_00435,,train
manipulated/SD_00435_date_change.jpg,manipulated,date_change,SD_00435,"[205, 264, 650, 287]",train
authentic/SD_00436_authentic.jpg,authentic,none,SD_00436,,train
manipulated/SD_00436_copy_paste.jpg,manipulated,copy_paste,SD_00436,"[205, 140, 500, 175]",train
authentic/SD_00437_authentic.jpg,authentic,none,SD_00437,,train
manipulated/SD_00437_clone.jpg,manipulated,clone,SD_00437,"[430, 270, 580, 305]",train
authentic/SD_00438_authentic.jpg,authentic,none,SD_00438,,validation
manipulated/SD_00438_compression.jpg,manipulated,compression,SD_00438,"[0, 0, 700, 455]",validation
authentic/SD_00439_authentic.jpg,authentic,none,SD_00439,,train
manipulated/SD_00439_mixed.jpg,manipulated,mixed,SD_00439,"[45, 100, 650, 250]",train
authentic/SD_00440_authentic.jpg,authentic,none,SD_00440,,train
manipulated/SD_00440_text_change.jpg,manipulated,text_change,SD_00440,"[205, 150, 650, 173]",train
authentic/SD_00441_authentic.jpg,authentic,none,SD_00441,,validation
manipulated/SD_00441_photo_change.jpg,manipulated,photo_change,SD_00441,"[45, 100, 165, 250]",validation
authentic/SD_00442_authentic.jpg,authentic,none,SD_00442,,train
manipulated/SD_00442_number_change.jpg,manipulated,number_change,SD_00442,"[205, 188, 650, 211]",train
authentic/SD_00443_authentic.jpg,authentic,none,SD_00443,,train
manipulated/SD_00443_date_change.jpg,manipulated,date_change,SD_00443,"[205, 264, 650, 287]",train
authentic/SD_00444_authentic.jpg,authentic,none,SD_00444,,train
manipulated/SD_00444_copy_paste.jpg,manipulated,copy_paste,SD_00444,"[205, 140, 500, 175]",train
authentic/SD_00445_authentic.jpg,authentic,none,SD_00445,,validation
manipulated/SD_00445_clone.jpg,manipulated,clone,SD_00445,"[430, 270, 580, 305]",validation
authentic/SD_00446_authentic.jpg,authentic,none,SD_00446,,train
manipulated/SD_00446_compression.jpg,manipulated,compression,SD_00446,"[0, 0, 700, 455]",train
authentic/SD_00447_authentic.jpg,authentic,none,SD_00447,,train
manipulated/SD_00447_mixed.jpg,manipulated,mixed,SD_00447,"[45, 100, 650, 250]",train
authentic/SD_00448_authentic.jpg,authentic,none,SD_00448,,validation
manipulated/SD_00448_text_change.jpg,manipulated,text_change,SD_00448,"[205, 150, 650, 173]",validation
authentic/SD_00449_authentic.jpg,authentic,none,SD_00449,,train
manipulated/SD_00449_photo_change.jpg,manipulated,photo_change,SD_00449,"[45, 100, 165, 250]",train
authentic/SD_00450_authentic.jpg,authentic,none,SD_00450,,train
manipulated/SD_00450_number_change.jpg,manipulated,number_change,SD_00450,"[205, 188, 650, 211]",train
authentic/SD_00451_authentic.jpg,authentic,none,SD_00451,,train
manipulated/SD_00451_date_change.jpg,manipulated,date_change,SD_00451,"[205, 264, 650, 287]",train
authentic/SD_00452_authentic.jpg,authentic,none,SD_00452,,train
manipulated/SD_00452_copy_paste.jpg,manipulated,copy_paste,SD_00452,"[205, 140, 500, 175]",train
authentic/SD_00453_authentic.jpg,authentic,none,SD_00453,,train
manipulated/SD_00453_clone.jpg,manipulated,clone,SD_00453,"[430, 270, 580, 305]",train
authentic/SD_00454_authentic.jpg,authentic,none,SD_00454,,train
manipulated/SD_00454_compression.jpg,manipulated,compression,SD_00454,"[0, 0, 700, 455]",train
authentic/SD_00455_authentic.jpg,authentic,none,SD_00455,,train
manipulated/SD_00455_mixed.jpg,manipulated,mixed,SD_00455,"[45, 100, 650, 250]",train
authentic/SD_00456_authentic.jpg,authentic,none,SD_00456,,train
manipulated/SD_00456_text_change.jpg,manipulated,text_change,SD_00456,"[205, 150, 650, 173]",train
authentic/SD_00457_authentic.jpg,authentic,none,SD_00457,,train
manipulated/SD_00457_photo_change.jpg,manipulated,photo_change,SD_00457,"[45, 100, 165, 250]",train
authentic/SD_00458_authentic.jpg,authentic,none,SD_00458,,train
manipulated/SD_00458_number_change.jpg,manipulated,number_change,SD_00458,"[205, 188, 650, 211]",train
authentic/SD_00459_authentic.jpg,authentic,none,SD_00459,,test
manipulated/SD_00459_date_change.jpg,manipulated,date_change,SD_00459,"[205, 264, 650, 287]",test
authentic/SD_00460_authentic.jpg,authentic,none,SD_00460,,train
manipulated/SD_00460_copy_paste.jpg,manipulated,copy_paste,SD_00460,"[205, 140, 500, 175]",train
authentic/SD_00461_authentic.jpg,authentic,none,SD_00461,,train
manipulated/SD_00461_clone.jpg,manipulated,clone,SD_00461,"[430, 270, 580, 305]",train
authentic/SD_00462_authentic.jpg,authentic,none,SD_00462,,validation
manipulated/SD_00462_compression.jpg,manipulated,compression,SD_00462,"[0, 0, 700, 455]",validation
authentic/SD_00463_authentic.jpg,authentic,none,SD_00463,,train
manipulated/SD_00463_mixed.jpg,manipulated,mixed,SD_00463,"[45, 100, 650, 250]",train
authentic/SD_00464_authentic.jpg,authentic,none,SD_00464,,test
manipulated/SD_00464_text_change.jpg,manipulated,text_change,SD_00464,"[205, 150, 650, 173]",test
authentic/SD_00465_authentic.jpg,authentic,none,SD_00465,,train
manipulated/SD_00465_photo_change.jpg,manipulated,photo_change,SD_00465,"[45, 100, 165, 250]",train
authentic/SD_00466_authentic.jpg,authentic,none,SD_00466,,train
manipulated/SD_00466_number_change.jpg,manipulated,number_change,SD_00466,"[205, 188, 650, 211]",train
authentic/SD_00467_authentic.jpg,authentic,none,SD_00467,,train
manipulated/SD_00467_date_change.jpg,manipulated,date_change,SD_00467,"[205, 264, 650, 287]",train
authentic/SD_00468_authentic.jpg,authentic,none,SD_00468,,train
manipulated/SD_00468_copy_paste.jpg,manipulated,copy_paste,SD_00468,"[205, 140, 500, 175]",train
authentic/SD_00469_authentic.jpg,authentic,none,SD_00469,,test
manipulated/SD_00469_clone.jpg,manipulated,clone,SD_00469,"[430, 270, 580, 305]",test
authentic/SD_00470_authentic.jpg,authentic,none,SD_00470,,test
manipulated/SD_00470_compression.jpg,manipulated,compression,SD_00470,"[0, 0, 700, 455]",test
authentic/SD_00471_authentic.jpg,authentic,none,SD_00471,,train
manipulated/SD_00471_mixed.jpg,manipulated,mixed,SD_00471,"[45, 100, 650, 250]",train
authentic/SD_00472_authentic.jpg,authentic,none,SD_00472,,train
manipulated/SD_00472_text_change.jpg,manipulated,text_change,SD_00472,"[205, 150, 650, 173]",train
authentic/SD_00473_authentic.jpg,authentic,none,SD_00473,,test
manipulated/SD_00473_photo_change.jpg,manipulated,photo_change,SD_00473,"[45, 100, 165, 250]",test
authentic/SD_00474_authentic.jpg,authentic,none,SD_00474,,train
manipulated/SD_00474_number_change.jpg,manipulated,number_change,SD_00474,"[205, 188, 650, 211]",train
authentic/SD_00475_authentic.jpg,authentic,none,SD_00475,,train
manipulated/SD_00475_date_change.jpg,manipulated,date_change,SD_00475,"[205, 264, 650, 287]",train
authentic/SD_00476_authentic.jpg,authentic,none,SD_00476,,train
manipulated/SD_00476_copy_paste.jpg,manipulated,copy_paste,SD_00476,"[205, 140, 500, 175]",train
authentic/SD_00477_authentic.jpg,authentic,none,SD_00477,,train
manipulated/SD_00477_clone.jpg,manipulated,clone,SD_00477,"[430, 270, 580, 305]",train
authentic/SD_00478_authentic.jpg,authentic,none,SD_00478,,train
manipulated/SD_00478_compression.jpg,manipulated,compression,SD_00478,"[0, 0, 700, 455]",train
authentic/SD_00479_authentic.jpg,authentic,none,SD_00479,,validation
manipulated/SD_00479_mixed.jpg,manipulated,mixed,SD_00479,"[45, 100, 650, 250]",validation
authentic/SD_00480_authentic.jpg,authentic,none,SD_00480,,train
manipulated/SD_00480_text_change.jpg,manipulated,text_change,SD_00480,"[205, 150, 650, 173]",train
authentic/SD_00481_authentic.jpg,authentic,none,SD_00481,,train
manipulated/SD_00481_photo_change.jpg,manipulated,photo_change,SD_00481,"[45, 100, 165, 250]",train
authentic/SD_00482_authentic.jpg,authentic,none,SD_00482,,train
manipulated/SD_00482_number_change.jpg,manipulated,number_change,SD_00482,"[205, 188, 650, 211]",train
authentic/SD_00483_authentic.jpg,authentic,none,SD_00483,,train
manipulated/SD_00483_date_change.jpg,manipulated,date_change,SD_00483,"[205, 264, 650, 287]",train
authentic/SD_00484_authentic.jpg,authentic,none,SD_00484,,validation
manipulated/SD_00484_copy_paste.jpg,manipulated,copy_paste,SD_00484,"[205, 140, 500, 175]",validation
authentic/SD_00485_authentic.jpg,authentic,none,SD_00485,,train
manipulated/SD_00485_clone.jpg,manipulated,clone,SD_00485,"[430, 270, 580, 305]",train
authentic/SD_00486_authentic.jpg,authentic,none,SD_00486,,validation
manipulated/SD_00486_compression.jpg,manipulated,compression,SD_00486,"[0, 0, 700, 455]",validation
authentic/SD_00487_authentic.jpg,authentic,none,SD_00487,,train
manipulated/SD_00487_mixed.jpg,manipulated,mixed,SD_00487,"[45, 100, 650, 250]",train
authentic/SD_00488_authentic.jpg,authentic,none,SD_00488,,train
manipulated/SD_00488_text_change.jpg,manipulated,text_change,SD_00488,"[205, 150, 650, 173]",train
authentic/SD_00489_authentic.jpg,authentic,none,SD_00489,,train
manipulated/SD_00489_photo_change.jpg,manipulated,photo_change,SD_00489,"[45, 100, 165, 250]",train
authentic/SD_00490_authentic.jpg,authentic,none,SD_00490,,train
manipulated/SD_00490_number_change.jpg,manipulated,number_change,SD_00490,"[205, 188, 650, 211]",train
authentic/SD_00491_authentic.jpg,authentic,none,SD_00491,,train
manipulated/SD_00491_date_change.jpg,manipulated,date_change,SD_00491,"[205, 264, 650, 287]",train
authentic/SD_00492_authentic.jpg,authentic,none,SD_00492,,train
manipulated/SD_00492_copy_paste.jpg,manipulated,copy_paste,SD_00492,"[205, 140, 500, 175]",train
authentic/SD_00493_authentic.jpg,authentic,none,SD_00493,,train
manipulated/SD_00493_clone.jpg,manipulated,clone,SD_00493,"[430, 270, 580, 305]",train
authentic/SD_00494_authentic.jpg,authentic,none,SD_00494,,train
manipulated/SD_00494_compression.jpg,manipulated,compression,SD_00494,"[0, 0, 700, 455]",train
authentic/SD_00495_authentic.jpg,authentic,none,SD_00495,,train
manipulated/SD_00495_mixed.jpg,manipulated,mixed,SD_00495,"[45, 100, 650, 250]",train
authentic/SD_00496_authentic.jpg,authentic,none,SD_00496,,train
manipulated/SD_00496_text_change.jpg,manipulated,text_change,SD_00496,"[205, 150, 650, 173]",train
authentic/SD_00497_authentic.jpg,authentic,none,SD_00497,,validation
manipulated/SD_00497_photo_change.jpg,manipulated,photo_change,SD_00497,"[45, 100, 165, 250]",validation
authentic/SD_00498_authentic.jpg,authentic,none,SD_00498,,train
manipulated/SD_00498_number_change.jpg,manipulated,number_change,SD_00498,"[205, 188, 650, 211]",train
authentic/SD_00499_authentic.jpg,authentic,none,SD_00499,,train
manipulated/SD_00499_date_change.jpg,manipulated,date_change,SD_00499,"[205, 264, 650, 287]",train
authentic/SD_00500_authentic.jpg,authentic,none,SD_00500,,validation
